"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"STOM",3728.00241537596,0.502833126031177,0.0882235518279458,5.69953391824221,1.20135421574632e-08,1.12169394962838e-07
"EIF3J-AS1",256.974479975456,0.810110330515968,0.142145861578333,5.69914819552827,1.20407524121502e-08,1.12348053358708e-07
"OS9",8391.80946625571,0.385811292201236,0.0677008611073364,5.69876491806434,1.20678494835511e-08,1.12525416900243e-07
"SEP15",6987.99769229654,-0.530078631814918,0.0930348740879529,-5.69763367781628,1.21481722532181e-08,1.13198507961667e-07
"RUSC2",2033.68354373635,-0.420237610469066,0.0737590842802847,-5.69743529993082,1.2162311343971e-08,1.13254401216415e-07
"MSANTD3",1366.42242539685,-0.454954640439955,0.079862578521517,-5.69671864924045,1.22135229092555e-08,1.13655204490677e-07
"CPQ",880.9905700401,0.527438667062925,0.0926045862409461,5.69559984524517,1.22938913276346e-08,1.14326615073564e-07
"GTPBP2",2796.70080752877,-0.472298347769552,0.0829468505810069,-5.69398770973588,1.24106021775012e-08,1.15334868065061e-07
"REC8",156.152529946987,-1.02397204018497,0.179945563868834,-5.69045448061931,1.2670168574843e-08,1.17648932553819e-07
"PIGS",4973.2809434099,0.588467447880719,0.103414639305202,5.69036890554739,1.2676520262951e-08,1.17648932553819e-07
"COL21A1",23.8289815401943,3.32349650207236,0.584422427625232,5.68680520283455,1.29437957289869e-08,1.20049390787777e-07
"EDN2",52.3513337259392,1.77881862146951,0.312846506929562,5.6859149201561,1.30114164117441e-08,1.20596152645026e-07
"SWAP70",1014.98865195921,-0.496899547584847,0.0874324498119752,-5.6832394454626,1.32167019276122e-08,1.22417281768936e-07
"DTX3L",1078.49191007664,-0.528818130931383,0.0930752787860329,-5.6816174802663,1.33426815031081e-08,1.23501919541743e-07
"PORCN",4511.78610311237,-0.480724006229313,0.0846236944848803,-5.68072581982584,1.34124337735096e-08,1.24065012404964e-07
"CDK8",727.297167162942,-0.543707496341666,0.0957191611095078,-5.68023674716116,1.34508429648142e-08,1.24337626130562e-07
"KCNJ8",69.2299549022989,1.47754713223892,0.260273830343673,5.67689471618379,1.37161833145118e-08,1.26706203367522e-07
"CXCR4",43.5456186675559,-1.94714478675068,0.343053472920017,-5.67592209510925,1.37943551019573e-08,1.27310833995376e-07
"ESYT1",13599.3547210173,-0.363365467845108,0.0640195364965486,-5.67585283696481,1.37999380150249e-08,1.27310833995376e-07
"BCL6",1217.05026793451,0.518914625015233,0.0914715404119316,5.67296257041655,1.40348903535706e-08,1.29392574286862e-07
"TM4SF19",50.8797731969477,-1.72988403423446,0.305063236532887,-5.67057523513807,1.42318853718571e-08,1.3112184721409e-07
"HEATR5A",902.434974134394,-0.526182485703283,0.0928561516812628,-5.66664110213669,1.45623916994092e-08,1.34078089558029e-07
"PGM1",5358.54343451233,0.365837856413002,0.0645648696393737,5.66620607237938,1.45993930994867e-08,1.34329865608505e-07
"ZFC3H1",2438.65632528542,-0.449778976264779,0.0793931080169056,-5.66521436809106,1.4684084095902e-08,1.35019813577124e-07
"FKBP14",2490.5465828267,-0.519966592871203,0.0917869780476186,-5.6649276828947,1.47086556438674e-08,1.35122231910404e-07
"EDC4",3349.88255175882,-0.396164656792986,0.069933733201214,-5.66485783982298,1.47146478827101e-08,1.35122231910404e-07
"AP2B1",9288.63701629325,-0.360688855082143,0.0636820863280822,-5.66389821501636,1.47972201238966e-08,1.35790848524835e-07
"C2CD2L",561.148769271113,-0.637224966251933,0.112569191166176,-5.66074038243071,1.5072130014008e-08,1.38222460616269e-07
"RB1",3234.70586128554,-0.445296425400684,0.0786783317465145,-5.65970853112822,1.51630300121397e-08,1.38964475315472e-07
"APBB1IP",3152.67633932568,-0.44177522696425,0.0781002960808854,-5.65651155159157,1.54480586164442e-08,1.41483470356795e-07
"FAM111B",941.340541611167,0.553807539486855,0.0980963543480394,5.64554659719547,1.64657264685649e-08,1.50704728046497e-07
"PSMD13",3080.09123000788,-0.490898866850914,0.086998869375938,-5.64258904020523,1.67511855069011e-08,1.53140351442956e-07
"RHOBTB1",2323.37041388371,0.408184801048615,0.0723403354933087,5.64256162575263,1.67538538597024e-08,1.53140351442956e-07
"LOC101927060",728.400392882826,0.572009760739625,0.101385799661691,5.64191200985085,1.68172043636245e-08,1.53618481357021e-07
"DOC2A",87.3570488918055,1.54456390015389,0.273894862180356,5.63925839228345,1.70784096535153e-08,1.55902122768836e-07
"HOMER3",2097.28452684463,-0.412185118676386,0.0731364212213178,-5.63583932318858,1.74207752752897e-08,1.58923164347429e-07
"RNGTT",1091.50821140157,-0.553025318802922,0.0981433513579976,-5.63487298070402,1.75187411531235e-08,1.59656172050623e-07
"B3GNT5",607.830058101306,-0.573223159194271,0.101728734833368,-5.63482048737964,1.7524078113952e-08,1.59656172050623e-07
"OPTN",4135.84306708535,-0.373686086451487,0.0663481498573613,-5.63220055502462,1.7792460124337e-08,1.61995225948806e-07
"ASNA1",3422.39208321543,-0.469211576335042,0.0833379844696671,-5.63022467271,1.79975025206229e-08,1.63754908480644e-07
"DYNC1H1",14529.3669784621,-0.455103711818195,0.0808573035298431,-5.62847995110576,1.81804629057788e-08,1.65311503232153e-07
"SBF1",6490.54903323662,-0.373460632428124,0.0663533455327358,-5.62836175673878,1.81929224759473e-08,1.65316745581567e-07
"LTN1",2166.24672460919,-0.437989181306212,0.0778489708659204,-5.62613964493587,1.84287176625372e-08,1.67314018681476e-07
"C9orf3",1381.76774439445,0.517608482185811,0.0920018794950442,5.62606421767387,1.84367733351569e-08,1.67314018681476e-07
"MTF2",1530.95954582527,0.509687262990386,0.0906605416530367,5.62193048593278,1.88835253900474e-08,1.71256587500873e-07
"RETSAT",5603.58990521518,-0.383304034821621,0.068215591617815,-5.61900916976755,1.92055664571267e-08,1.74063739772994e-07
"CAPN15",1435.86359963632,-0.485253740157244,0.0863942293260404,-5.61673787639173,1.94596286347614e-08,1.76251532270052e-07
"SMPD4",9657.4423304418,-0.371115026240307,0.0661211878782795,-5.61264910914005,1.9925238347821e-08,1.8035127904677e-07
"HBEGF",64.1855929049774,-1.55895510492048,0.277955403923055,-5.60865190213044,2.03908682405143e-08,1.84445877088449e-07
"C3orf52",453.311193941523,-0.655694051692907,0.116939276755946,-5.60713277764965,2.05705852301259e-08,1.8595060540709e-07
"WDR48",2024.66454284511,0.424497869681724,0.075733206116684,5.60517494832702,2.0804471541273e-08,1.87942732520903e-07
"WHSC1",9704.49364178477,-0.35266212470096,0.0629433312979293,-5.60285128589248,2.10854124597807e-08,1.90357078611596e-07
"VAMP7",2549.4797636652,-0.418916362450009,0.0748031918923015,-5.60024715326516,2.14046405594707e-08,1.92988567377418e-07
"VAMP7.1",2549.4797636652,-0.418916362450009,0.0748031918923015,-5.60024715326516,2.14046405594707e-08,1.92988567377418e-07
"CKB",105.772813706445,1.32794069932488,0.237145631885379,5.59968441656443,2.14742376703877e-08,1.93456252691832e-07
"GALNT14",5717.9797045292,0.404968981719062,0.0723210164802709,5.5996030120724,2.14843236349109e-08,1.93456252691832e-07
"RASA4B",147.654792290606,0.984613546036687,0.175870080286984,5.59852787028925,2.161796523398e-08,1.94533720785983e-07
"FADS2",27375.7286681515,-0.45746692862193,0.0817165589915295,-5.5982157627238,2.1656911531868e-08,1.94758211526405e-07
"COX3",405401.46981508,0.417895131551789,0.0746633112049949,5.59706132513224,2.18015606342812e-08,1.95932371798528e-07
"NELFB",3229.88078322805,-0.372048657319535,0.0664900410028438,-5.59555463807914,2.19917573867151e-08,1.97514092165256e-07
"RFX8",55.0450340212885,-1.75054485135504,0.312955959377489,-5.59358209646208,2.22431974541215e-08,1.99643459988218e-07
"LRRK2",966.429867245614,0.518815115030736,0.0927979888152391,5.59080128410646,2.26024132774668e-08,2.02674450416152e-07
"MTMR6",1394.68224357877,-0.487726400364271,0.0872382113597798,-5.59074278073899,2.2610030696224e-08,2.02674450416152e-07
"YPEL1",223.179681410079,0.863381843751374,0.154461863372148,5.58961173264632,2.27577893070925e-08,2.03867588435461e-07
"NUDT16",2470.21939821847,0.441925762722231,0.0791004460190559,5.58689343693166,2.31167473192254e-08,2.06949928381637e-07
